,age,job,marital,education,housing,contact,month,day_of_week,duration,previous,poutcome,y,Promotion
7109,2,7,0,3,0,0,3,3,1,0,1,0,Not Received
7110,2,4,1,3,2,0,3,1,2,0,1,0,Not Received
7111,2,7,1,2,0,1,4,4,1,0,1,0,Not Received
7112,3,10,1,3,2,0,0,2,5,1,3,1,Received
7113,1,8,2,3,2,0,3,3,4,0,1,0,Received
7114,2,10,0,3,0,1,4,3,2,0,1,0,Not Received
7115,2,0,2,3,2,0,0,0,1,1,2,0,Not Received
7116,2,9,2,5,2,1,6,0,4,0,1,0,Received
7117,2,0,2,3,0,0,3,3,2,0,1,0,Not Received
7118,3,0,0,2,0,0,3,1,1,0,1,0,Not Received
7119,1,9,1,3,2,0,1,4,2,0,1,0,Not Received
7120,2,0,1,6,2,0,6,1,3,0,1,0,Received
7121,3,2,1,5,2,0,3,0,5,0,1,0,Received
7122,2,10,1,1,0,0,3,4,1,0,1,0,Not Received
7123,1,0,2,3,2,1,3,2,4,0,1,0,Received
7124,2,4,1,6,2,1,4,0,2,0,1,0,Not Received
7125,3,1,1,3,2,0,6,3,2,0,1,0,Not Received
7126,3,5,1,0,0,1,6,0,3,0,1,0,Received
7127,3,1,1,0,0,0,1,2,3,0,1,0,Received
7128,1,9,1,6,0,0,1,1,2,1,2,0,Not Received
7129,1,2,1,6,0,1,3,3,3,0,1,0,Received
7130,2,0,1,3,0,1,6,1,5,0,1,0,Received
7131,1,8,2,6,0,0,0,2,3,0,1,0,Received
7132,2,1,0,2,2,0,6,3,1,0,1,0,Not Received
7133,2,1,1,0,0,1,4,0,2,0,1,0,Not Received
7134,1,7,2,3,0,1,6,3,3,0,1,0,Received
7135,2,2,1,0,2,1,3,0,1,0,1,0,Not Received
7136,1,7,1,1,0,0,0,0,5,0,1,0,Received
7137,1,9,1,5,0,0,3,1,4,0,1,0,Received
7138,1,0,2,3,2,0,6,1,3,1,2,0,Received
7139,1,9,1,5,2,0,1,1,1,0,1,0,Not Received
7140,3,1,1,2,2,1,6,4,1,0,1,0,Not Received
7141,2,1,1,2,2,0,7,1,2,0,1,0,Not Received
7142,1,2,2,5,0,1,4,4,4,0,1,0,Received
7143,3,0,2,5,0,0,7,4,3,0,1,0,Received
7144,2,10,1,5,0,0,1,4,2,0,1,0,Not Received
7145,1,1,1,1,0,1,4,4,1,0,1,0,Not Received
7146,2,0,2,3,0,0,6,0,1,0,1,0,Not Received
7147,1,1,2,2,2,0,3,1,3,0,1,0,Received
7148,2,0,1,6,2,0,6,4,3,0,1,0,Received
7149,1,1,1,2,2,0,7,4,2,1,2,0,Not Received
7150,1,10,0,3,0,0,3,0,2,0,1,0,Not Received
7151,1,0,2,6,2,0,2,3,3,0,1,0,Received
7152,1,9,2,5,2,0,1,3,2,0,1,0,Not Received
7153,3,1,0,3,0,1,6,1,4,0,1,0,Received
7154,2,9,2,6,2,0,9,0,3,3,3,1,Received
7155,2,4,0,6,0,0,7,4,3,1,2,0,Received
7156,2,4,1,1,2,0,3,3,3,0,1,0,Received
7157,1,0,1,7,0,1,6,3,4,0,1,0,Received
7158,2,7,1,3,2,0,1,2,2,0,1,0,Not Received
7159,1,1,1,1,0,1,6,2,2,0,1,0,Not Received
7160,1,0,1,3,2,1,7,2,1,0,1,0,Not Received
7161,2,0,1,6,2,0,1,1,3,0,1,0,Received
7162,3,4,1,0,2,0,7,3,2,2,2,1,Not Received
7163,2,1,1,2,0,1,6,2,4,0,1,0,Received
7164,2,0,2,6,0,1,6,1,2,0,1,0,Not Received
7165,3,0,0,3,0,1,6,2,1,0,1,0,Not Received
7166,1,0,2,6,0,0,1,1,1,0,1,0,Not Received
7167,2,9,1,5,0,0,6,2,1,0,1,0,Not Received
7168,1,0,2,6,2,0,7,0,3,0,1,0,Received
7169,4,5,1,0,0,0,3,1,5,0,1,1,Received
7170,2,7,1,1,2,0,6,0,5,1,2,1,Received
7171,3,1,1,3,0,1,6,0,2,0,1,0,Not Received
7172,1,9,2,5,0,0,0,1,3,0,1,0,Received
7173,3,4,1,6,0,1,4,1,1,0,1,0,Not Received
7174,2,1,1,1,0,0,3,4,4,0,1,0,Received
7175,2,4,1,6,0,0,7,3,1,0,1,0,Not Received
7176,2,9,0,5,1,0,1,4,2,0,1,0,Not Received
7177,2,9,2,5,0,0,3,3,1,0,1,0,Not Received
7178,2,9,2,5,2,0,1,3,3,0,1,0,Received
7179,2,1,1,2,2,1,4,0,4,0,1,1,Received
7180,1,0,2,3,2,0,3,2,4,0,1,0,Received
7181,2,0,1,6,0,1,6,1,1,0,1,0,Not Received
7182,3,3,1,0,0,0,5,2,1,1,2,0,Not Received
7183,2,7,0,3,0,1,4,2,3,0,1,0,Received
7184,2,2,1,2,0,1,6,4,5,0,1,0,Received
7185,3,9,1,3,2,1,4,0,2,0,1,0,Not Received
7186,2,7,1,6,2,0,7,3,2,0,1,0,Not Received
7187,1,1,2,3,0,0,6,2,1,0,1,0,Not Received
7188,3,1,1,2,2,1,4,3,2,0,1,0,Not Received
7189,2,7,2,3,0,0,4,1,2,1,2,0,Not Received
7190,3,7,1,3,2,0,1,1,2,0,1,0,Not Received
7191,1,8,2,3,0,1,4,4,2,0,1,0,Not Received
7192,3,1,1,2,0,1,6,4,2,0,1,0,Not Received
7193,2,2,1,6,2,1,7,1,3,0,1,0,Received
7194,3,4,1,6,0,0,7,4,1,0,1,0,Not Received
7195,2,1,1,2,2,1,4,3,2,0,1,0,Not Received
7196,2,9,2,6,2,0,4,3,1,0,1,0,Not Received
7197,3,4,1,7,2,1,4,2,5,0,1,0,Received
7198,1,1,2,0,0,1,4,2,4,0,1,1,Received
7199,2,1,1,1,2,1,6,4,2,0,1,0,Not Received
7200,1,9,2,6,2,1,4,3,1,0,1,0,Not Received
7201,3,9,1,7,2,0,6,3,4,0,1,0,Received
7202,2,2,1,3,0,0,3,1,2,0,1,0,Not Received
7203,1,9,1,5,2,0,4,3,4,2,2,0,Received
7204,3,1,1,5,0,1,6,0,2,0,1,0,Not Received
7205,1,6,2,6,2,0,5,0,1,0,1,0,Not Received
7206,1,9,1,5,2,0,3,0,4,0,1,0,Received
7207,2,4,1,2,2,0,6,1,3,1,2,0,Received
7208,2,1,1,0,0,0,3,0,2,0,1,0,Not Received
7209,2,1,1,5,2,0,0,3,3,1,2,0,Received
7210,2,4,1,6,2,0,0,1,2,0,1,1,Not Received
7211,1,0,2,6,2,0,1,4,2,0,1,0,Not Received
7212,2,1,1,0,2,1,6,4,3,0,1,0,Received
7213,1,0,1,3,2,0,1,4,3,0,1,0,Received
7214,1,0,2,6,2,1,6,4,4,0,1,0,Received
7215,3,0,1,2,2,0,3,2,4,0,1,0,Received
7216,2,0,2,6,2,0,0,0,4,0,1,0,Received
7217,2,7,1,3,2,0,6,0,1,1,2,0,Not Received
7218,1,0,2,6,0,0,3,1,1,0,1,0,Not Received
7219,2,4,1,6,2,0,7,4,3,0,1,0,Received
7220,1,0,1,6,2,0,3,2,2,0,1,0,Not Received
7221,3,7,1,3,0,0,6,0,1,0,1,0,Not Received
7222,1,3,1,0,0,1,4,4,4,0,1,0,Received
7223,1,7,1,3,2,1,6,2,1,0,1,0,Not Received
7224,3,0,1,6,2,0,1,1,2,2,3,1,Not Received
7225,2,7,1,3,0,1,6,4,1,0,1,0,Not Received
7226,3,2,1,6,2,0,1,3,1,1,2,0,Not Received
7227,2,1,1,7,2,0,0,2,4,1,2,0,Received
7228,2,9,1,5,2,0,1,1,4,0,1,1,Received
7229,1,1,1,2,0,0,6,2,3,0,1,0,Received
7230,3,1,1,1,2,1,4,4,1,0,1,0,Not Received
7231,3,0,1,6,0,0,4,1,3,0,1,1,Received
7232,2,9,1,6,2,0,8,2,1,0,1,0,Not Received
7233,2,0,1,3,0,1,6,4,3,0,1,0,Received
7234,2,2,1,1,2,0,1,0,2,0,1,0,Not Received
7235,2,4,1,6,2,0,7,3,4,0,1,0,Received
7236,2,0,0,6,2,1,4,3,3,0,1,0,Received
7237,3,5,1,3,0,0,1,3,4,0,1,0,Received
7238,2,4,1,3,2,0,6,3,4,0,1,0,Received
7239,3,1,1,0,0,1,6,3,3,0,1,0,Received
7240,3,7,1,0,0,1,6,2,3,0,1,0,Received
7241,3,10,1,5,0,0,6,4,3,3,3,1,Received
7242,2,1,1,2,2,0,6,2,4,0,1,0,Received
7243,3,3,1,0,2,0,8,3,3,1,2,0,Received
7244,2,0,1,3,2,0,6,2,3,1,2,0,Received
7245,1,6,1,6,2,1,3,2,1,0,1,0,Not Received
7246,3,0,1,6,0,1,4,3,1,0,1,0,Not Received
7247,2,1,1,0,2,0,3,2,1,0,1,0,Not Received
7248,1,1,0,6,2,1,7,2,1,0,1,0,Not Received
7249,2,0,2,3,2,1,6,4,1,0,1,0,Not Received
7250,3,3,1,0,2,1,1,2,1,0,1,0,Not Received
7251,1,10,2,5,0,0,0,4,3,0,1,0,Received
7252,3,9,1,0,0,1,4,4,4,0,1,0,Received
7253,2,1,1,1,2,0,3,0,2,0,1,0,Not Received
7254,2,9,2,5,2,0,6,1,4,0,1,0,Received
7255,1,0,2,3,1,0,6,0,1,1,2,0,Not Received
7256,3,4,0,6,0,0,6,2,1,0,1,0,Not Received
7257,3,5,1,5,0,0,7,4,3,0,1,0,Received
7258,3,4,1,6,2,0,7,2,2,0,1,0,Not Received
7259,1,0,2,6,0,0,1,4,1,0,1,0,Not Received
7260,2,7,1,0,2,0,1,3,3,0,1,0,Received
7261,2,0,0,3,0,1,4,1,1,0,1,0,Not Received
7262,2,0,2,6,2,0,6,4,2,0,1,0,Not Received
7263,2,1,1,0,2,0,6,2,4,1,2,0,Received
7264,2,0,2,3,0,1,6,4,4,0,1,0,Received
7265,2,0,1,3,1,1,6,0,1,0,1,0,Not Received
7266,3,9,1,3,2,1,6,3,5,0,1,1,Received
7267,1,8,2,2,2,0,2,3,2,0,1,0,Not Received
7268,2,4,1,6,0,0,1,4,1,0,1,0,Not Received
7269,2,7,1,3,0,1,6,1,1,0,1,0,Not Received
7270,2,0,2,3,0,1,4,4,1,0,1,0,Not Received
7271,2,6,0,6,2,1,3,1,2,0,1,0,Not Received
7272,1,0,0,3,0,1,6,2,1,0,1,0,Not Received
7273,2,0,1,6,0,0,3,3,4,0,1,0,Received
7274,1,0,2,6,0,0,1,1,1,0,1,0,Not Received
7275,3,11,1,0,2,0,3,2,4,0,1,0,Received
7276,3,0,1,6,0,1,6,3,2,0,1,0,Not Received
7277,2,9,1,6,2,0,4,3,3,0,1,1,Received
7278,1,0,2,6,0,1,4,4,3,0,1,0,Received
7279,2,0,2,6,2,0,6,1,2,0,1,0,Not Received
7280,2,1,1,3,0,1,6,3,2,0,1,0,Not Received
7281,2,9,2,5,1,1,6,4,1,0,1,0,Not Received
7282,1,0,2,6,2,0,6,3,1,0,1,0,Not Received
7283,1,1,2,0,2,0,3,0,1,0,1,0,Not Received
7284,2,1,2,0,0,0,3,2,4,0,1,0,Received
7285,1,1,1,0,2,1,6,4,2,0,1,0,Not Received
7286,1,1,2,0,2,0,3,3,1,0,1,0,Not Received
7287,2,0,2,6,1,0,4,2,1,0,1,0,Not Received
7288,3,3,0,1,2,1,4,4,1,0,1,0,Not Received
7289,2,0,1,6,2,1,3,2,3,0,1,0,Received
7290,2,6,1,2,2,0,6,4,2,1,2,0,Not Received
7291,1,1,2,3,2,0,6,4,4,0,1,1,Received
7292,3,5,1,0,0,1,1,2,1,0,1,0,Not Received
7293,3,5,1,6,0,0,3,4,5,0,1,1,Received
7294,1,7,2,3,2,0,7,0,1,0,1,0,Not Received
7295,1,0,1,6,2,1,6,4,3,0,1,0,Received
7296,3,9,1,5,0,0,1,4,4,0,1,0,Received
7297,2,0,2,3,2,0,7,0,1,1,2,0,Not Received
7298,2,9,1,5,0,1,4,0,3,0,1,0,Received
7299,3,1,1,2,2,0,1,4,2,0,1,0,Not Received
7300,2,4,1,6,0,0,6,1,3,0,1,0,Received
7301,1,1,1,2,2,0,6,4,2,0,1,0,Not Received
7302,3,4,0,6,0,0,7,4,4,1,3,0,Received
7303,2,0,1,3,2,1,6,2,3,0,1,0,Received
7304,1,9,2,5,0,0,1,2,4,0,1,0,Received
7305,2,4,1,7,0,0,3,1,1,0,1,0,Not Received
7306,2,0,1,5,2,0,1,0,1,0,1,0,Not Received
7307,3,4,1,6,2,1,7,0,2,0,1,0,Not Received
7308,1,2,1,6,0,0,7,3,1,0,1,0,Not Received
7309,2,0,0,3,2,0,1,2,3,2,3,1,Received
7310,2,1,1,0,0,1,6,3,5,0,1,0,Received
7311,1,9,2,5,2,1,6,4,1,1,2,0,Not Received
7312,1,7,2,3,2,1,6,0,3,0,1,0,Received
7313,2,1,1,2,0,1,6,2,1,0,1,0,Not Received
7314,3,9,1,5,0,1,4,2,2,0,1,0,Not Received
7315,3,0,1,3,0,0,1,4,3,0,1,0,Received
7316,2,9,1,5,0,0,1,1,3,0,1,0,Received
7317,2,0,2,3,0,1,4,0,1,0,1,0,Not Received
7318,4,3,0,0,0,0,3,4,3,0,1,1,Received
7319,2,0,2,6,2,0,3,4,4,0,1,0,Received
7320,3,7,1,6,0,1,4,1,2,0,1,0,Not Received
7321,1,6,1,5,0,1,4,3,5,0,1,0,Received
7322,2,1,1,2,0,1,3,1,2,0,1,0,Not Received
7323,2,1,1,2,2,0,3,2,1,0,1,0,Not Received
7324,2,10,1,2,0,0,0,0,2,1,2,0,Not Received
7325,2,0,1,6,0,0,1,4,5,0,1,1,Received
7326,2,9,2,6,2,0,5,2,3,2,3,1,Received
7327,2,0,1,0,0,1,6,1,1,0,1,0,Not Received
7328,3,1,1,7,0,0,3,2,2,0,1,0,Not Received
7329,2,1,1,2,2,0,7,4,2,0,1,0,Not Received
7330,3,1,1,0,2,0,1,4,2,0,1,0,Not Received
7331,3,7,1,3,0,0,3,4,3,0,1,0,Received
7332,1,8,2,2,0,1,6,1,3,0,1,0,Received
7333,2,9,1,3,0,0,1,3,3,0,1,0,Received
7334,1,0,2,6,2,1,3,2,2,0,1,0,Not Received
7335,2,7,1,3,2,0,3,1,1,0,1,0,Not Received
7336,2,0,1,6,2,1,4,4,1,0,1,0,Not Received
7337,1,9,2,3,0,0,1,1,4,0,1,0,Received
7338,2,2,1,3,0,0,3,3,4,0,1,0,Received
7339,3,4,0,7,0,0,0,4,3,0,1,1,Received
7340,1,2,2,6,2,0,0,0,5,0,1,0,Received
7341,1,2,1,1,2,1,6,4,2,0,1,0,Not Received
7342,2,9,1,6,2,0,6,1,4,0,1,1,Received
7343,1,6,2,6,2,0,6,1,1,1,2,0,Not Received
7344,2,1,0,1,2,1,6,3,3,0,1,0,Received
7345,2,9,2,5,2,0,1,2,4,0,1,0,Received
7346,1,7,2,3,0,1,6,3,2,0,1,0,Not Received
7347,1,4,2,6,2,0,1,2,3,0,1,0,Received
7348,3,7,0,6,2,0,6,3,4,1,2,0,Received
7349,1,1,2,0,0,0,6,0,3,0,1,0,Received
7350,1,8,2,3,0,1,4,3,3,0,1,0,Received
7351,2,1,2,3,0,1,6,0,1,1,2,0,Not Received
7352,1,0,1,6,2,1,4,1,5,0,1,0,Received
7353,1,0,2,6,0,0,8,0,2,1,3,0,Not Received
7354,1,4,2,6,0,1,6,4,1,0,1,0,Not Received
7355,2,0,1,6,1,0,7,0,5,0,1,0,Received
7356,2,2,1,6,0,0,7,1,4,0,1,1,Received
7357,2,10,1,7,0,1,6,1,1,0,1,0,Not Received
7358,2,0,0,3,0,1,6,3,3,0,1,0,Received
7359,2,1,1,0,2,1,4,3,2,0,1,0,Not Received
7360,1,1,2,2,0,0,6,2,5,0,1,0,Received
7361,3,1,1,0,2,0,3,4,4,0,1,0,Received
7362,2,9,1,6,0,0,1,0,3,0,1,0,Received
7363,2,4,1,6,0,0,3,3,3,0,1,0,Received
7364,3,1,1,2,0,1,4,4,2,0,1,0,Not Received
7365,3,5,1,3,2,0,1,3,1,2,3,0,Not Received
7366,2,0,1,6,0,1,4,2,1,0,1,0,Not Received
7367,1,0,2,3,2,0,6,2,2,1,2,0,Not Received
7368,2,1,2,2,2,0,7,4,1,0,1,0,Not Received
7369,3,0,1,3,2,0,1,1,1,0,1,0,Not Received
7370,3,7,1,3,0,0,6,0,3,0,1,0,Received
7371,2,1,1,2,2,0,3,2,5,0,1,0,Received
7372,2,0,2,6,2,1,4,3,2,0,1,0,Not Received
7373,2,7,1,3,0,1,4,3,2,0,1,0,Not Received
7374,2,6,2,3,2,0,6,4,2,1,2,0,Not Received
7375,3,4,1,6,2,0,3,0,2,0,1,0,Not Received
7376,2,1,1,3,2,1,4,2,3,0,1,0,Received
7377,3,1,1,2,2,1,6,4,2,0,1,0,Not Received
7378,3,1,1,0,0,1,4,2,4,0,1,0,Received
7379,2,1,2,2,2,1,6,4,4,0,1,0,Received
7380,3,0,1,6,2,1,2,1,5,2,3,1,Received
7381,3,5,1,6,2,0,4,4,3,2,2,0,Received
7382,1,9,1,5,2,0,6,1,3,0,1,0,Received
7383,1,1,2,6,2,0,0,2,3,0,1,1,Received
7384,1,9,1,6,2,1,3,2,4,0,1,0,Received
7385,3,0,1,6,0,0,1,4,3,0,1,0,Received
7386,1,4,2,6,0,1,4,2,5,0,1,1,Received
7387,2,1,1,0,2,0,3,4,5,0,1,1,Received
7388,3,2,1,6,0,1,6,4,5,0,1,1,Received
7389,2,10,1,6,0,1,4,1,2,0,1,0,Not Received
7390,2,9,1,5,2,1,6,3,3,0,1,0,Received
7391,3,4,1,6,2,1,6,4,3,0,1,0,Received
7392,3,0,0,5,0,0,1,3,4,0,1,0,Received
7393,2,7,1,3,2,0,1,2,3,0,1,0,Received
7394,2,9,2,6,0,0,1,3,2,0,1,0,Not Received
7395,2,1,2,6,0,0,3,1,4,0,1,0,Received
7396,2,0,1,3,2,1,6,4,1,0,1,0,Not Received
7397,3,5,1,5,2,0,1,1,3,0,1,0,Received
7398,2,7,1,0,0,1,4,0,1,0,1,0,Not Received
7399,3,7,1,3,0,0,1,2,1,0,1,0,Not Received
7400,2,4,2,7,0,1,6,0,2,0,1,0,Not Received
7401,2,0,1,6,0,0,1,3,2,0,1,0,Not Received
7402,3,10,1,0,2,1,6,4,4,0,1,0,Received
7403,2,7,1,2,0,0,1,1,5,0,1,1,Received
7404,1,1,1,2,0,1,6,4,2,0,1,0,Not Received
7405,1,4,2,3,0,0,7,2,5,0,1,1,Received
7406,1,8,2,7,2,0,8,3,3,4,3,1,Received
7407,2,0,2,6,2,1,6,0,2,0,1,0,Not Received
7408,3,0,2,6,2,1,6,4,3,0,1,0,Received
7409,1,6,1,5,2,1,4,3,2,0,1,0,Not Received
7410,2,1,1,7,0,1,6,3,1,0,1,0,Not Received
7411,3,7,0,3,0,1,6,1,4,0,1,1,Received
7412,2,1,1,2,0,0,8,1,2,0,1,0,Not Received
7413,1,0,2,6,0,0,1,3,3,1,3,1,Received
7414,2,4,2,2,2,1,4,2,3,0,1,0,Received
7415,2,9,1,2,2,0,7,0,2,2,2,0,Not Received
7416,2,2,1,3,2,1,4,4,3,0,1,0,Received
7417,2,9,1,5,2,1,6,4,2,0,1,0,Not Received
7418,2,1,1,2,2,0,6,1,3,0,1,0,Received
7419,3,0,1,0,0,0,9,3,5,2,2,1,Received
7420,1,7,2,6,2,1,6,1,1,0,1,0,Not Received
7421,1,0,2,6,2,0,1,2,3,0,1,0,Received
7422,2,1,1,7,0,0,0,0,1,0,1,0,Not Received
7423,2,1,2,6,0,1,6,3,4,0,1,0,Received
7424,2,1,1,1,0,1,4,4,3,0,1,0,Received
7425,1,0,2,6,2,0,0,2,4,0,1,1,Received
7426,2,9,2,6,0,0,1,0,2,0,1,0,Not Received
7427,1,9,0,5,2,0,3,4,3,0,1,0,Received
7428,3,4,1,3,0,1,4,1,1,0,1,0,Not Received
7429,3,1,1,0,2,0,1,2,2,0,1,0,Not Received
7430,2,0,1,3,0,0,6,4,3,0,1,0,Received
7431,1,1,1,2,2,1,6,1,2,0,1,0,Not Received
7432,1,0,2,3,2,0,1,0,2,0,1,0,Not Received
7433,2,1,1,2,0,1,6,1,2,0,1,0,Not Received
7434,2,7,2,3,2,0,6,4,3,1,2,0,Received
7435,1,9,2,6,2,0,6,3,2,0,1,0,Not Received
7436,3,0,1,6,0,0,1,4,2,0,1,0,Not Received
7437,1,7,2,6,2,0,1,4,1,0,1,0,Not Received
7438,2,1,2,7,0,1,4,4,1,0,1,0,Not Received
7439,3,1,1,1,0,1,6,0,4,0,1,0,Received
7440,3,7,1,3,0,0,3,4,1,0,1,0,Not Received
7441,2,1,1,1,2,1,6,3,4,0,1,0,Received
7442,3,4,0,6,2,0,0,2,3,0,1,1,Received
7443,2,7,1,3,2,0,6,0,3,0,1,0,Received
7444,2,2,1,2,0,0,7,2,2,0,1,0,Not Received
7445,3,4,1,6,2,1,6,4,2,0,1,0,Not Received
7446,1,8,2,2,0,0,6,4,2,0,1,0,Not Received
7447,2,0,1,6,2,0,1,3,4,0,1,0,Received
7448,3,1,1,0,2,1,4,2,3,0,1,0,Received
7449,3,9,1,7,0,0,5,1,2,2,3,1,Not Received
7450,2,0,1,6,0,0,0,1,1,0,1,0,Not Received
7451,2,9,1,6,2,0,1,4,4,0,1,1,Received
7452,1,8,1,6,0,1,6,2,5,0,1,0,Received
7453,2,0,2,6,2,0,4,3,2,4,2,0,Not Received
7454,2,4,1,6,2,0,7,4,2,0,1,0,Not Received
7455,2,1,1,0,1,1,6,4,4,0,1,0,Received
7456,1,0,2,6,0,0,6,3,2,2,2,0,Not Received
7457,2,7,0,3,0,0,3,2,1,0,1,0,Not Received
7458,2,9,1,2,0,1,4,1,3,0,1,0,Received
7459,1,1,2,2,2,0,3,3,2,0,1,0,Not Received
7460,2,10,1,3,2,0,3,1,5,0,1,0,Received
7461,3,0,1,2,0,0,1,4,4,1,3,1,Received
7462,1,7,2,2,2,1,3,4,2,0,1,0,Not Received
7463,2,9,1,5,0,0,0,0,3,0,1,0,Received
7464,2,0,1,3,0,0,3,4,4,0,1,0,Received
7465,3,6,1,6,2,0,0,1,3,1,2,0,Received
7466,2,0,2,3,2,1,3,3,1,0,1,0,Not Received
7467,3,9,0,6,2,0,1,3,4,0,1,0,Received
7468,3,1,0,3,0,1,4,3,5,0,1,1,Received
7469,2,0,2,6,0,0,8,2,3,0,1,0,Received
7470,2,9,2,3,2,1,0,2,1,2,2,0,Not Received
7471,2,1,1,2,0,1,4,1,1,0,1,0,Not Received
7472,2,9,1,5,2,0,1,0,1,0,1,0,Not Received
7473,2,9,1,7,0,1,6,1,4,0,1,0,Received
7474,1,7,1,3,0,0,7,4,3,0,1,0,Received
7475,1,0,1,3,2,1,4,4,2,0,1,0,Not Received
7476,2,10,2,3,2,0,2,0,2,1,3,1,Not Received
7477,3,9,1,5,2,1,6,1,2,0,1,0,Not Received
7478,2,7,1,3,0,0,6,0,3,1,2,0,Received
7479,2,7,2,3,2,0,6,3,2,0,1,0,Not Received
7480,1,9,1,6,0,0,7,2,5,0,1,0,Received
7481,3,4,1,6,2,0,1,4,1,0,1,0,Not Received
7482,1,0,2,6,2,0,0,4,4,0,1,1,Received
7483,2,0,1,3,0,1,4,1,3,0,1,0,Received
7484,1,0,0,6,0,1,4,1,3,0,1,0,Received
7485,2,9,1,2,0,0,7,3,2,0,1,0,Not Received
7486,1,7,2,3,0,1,4,0,4,0,1,1,Received
7487,2,1,1,2,2,0,0,2,5,1,2,0,Received
7488,2,4,1,6,2,1,6,1,4,0,1,0,Received
7489,2,1,1,0,1,1,3,2,2,0,1,0,Not Received
7490,2,7,1,3,2,0,0,2,3,0,1,0,Received
7491,3,3,1,0,2,0,1,1,1,0,1,0,Not Received
7492,2,0,2,3,2,0,0,0,3,1,2,0,Received
7493,2,3,1,0,2,0,3,4,3,0,1,0,Received
7494,2,7,1,3,2,0,4,4,3,2,3,1,Received
7495,2,1,1,0,0,0,6,1,4,0,1,0,Received
7496,1,9,2,5,2,0,8,0,4,0,1,1,Received
7497,1,1,2,1,2,1,4,0,3,0,1,0,Received
7498,2,1,1,3,0,1,4,0,1,0,1,0,Not Received
7499,2,9,0,5,1,1,6,4,3,0,1,0,Received
7500,3,6,1,6,2,0,9,0,1,0,1,0,Not Received
7501,1,1,1,2,2,0,8,0,2,0,1,0,Not Received
7502,1,1,1,1,0,0,6,2,2,1,2,0,Not Received
7503,3,4,1,6,0,0,3,3,4,0,1,0,Received
7504,2,10,2,6,2,0,7,3,1,0,1,0,Not Received
7505,2,10,1,6,1,0,5,0,1,1,2,1,Not Received
7506,2,4,1,6,0,0,6,2,4,1,2,0,Received
7507,2,9,1,6,0,0,1,1,4,0,1,0,Received
7508,2,4,2,6,0,0,3,2,1,0,1,0,Not Received
7509,2,1,1,1,2,0,6,4,4,1,2,0,Received
7510,1,0,2,6,0,0,7,1,2,1,2,0,Not Received
7511,3,2,1,2,0,0,7,3,2,1,2,0,Not Received
7512,2,1,1,3,2,0,3,2,2,0,1,0,Not Received
7513,2,0,2,2,2,0,6,4,2,0,1,0,Not Received
7514,1,0,1,6,2,0,7,2,1,0,1,0,Not Received
7515,1,10,2,6,2,0,3,2,4,0,1,1,Received
7516,2,0,1,6,2,0,7,1,5,0,1,1,Received
7517,1,0,0,6,0,0,1,3,3,0,1,0,Received
7518,2,1,1,2,2,1,4,4,3,0,1,0,Received
7519,2,7,0,3,2,1,6,2,4,0,1,0,Received
7520,2,1,0,2,0,0,3,3,5,0,1,1,Received
7521,3,1,0,0,0,1,6,0,2,0,1,0,Not Received
7522,1,0,2,6,2,0,6,3,1,1,2,0,Not Received
7523,2,7,1,3,2,0,1,2,3,1,2,1,Received
7524,2,1,1,0,0,1,6,0,1,0,1,0,Not Received
7525,1,0,1,6,0,1,1,4,3,0,1,0,Received
7526,1,0,1,6,0,1,6,2,1,0,1,0,Not Received
7527,1,0,2,3,2,1,3,0,1,0,1,0,Not Received
7528,1,9,2,6,0,0,1,0,4,0,1,0,Received
7529,3,6,2,2,0,1,4,0,2,0,1,0,Not Received
7530,3,0,1,3,0,1,4,4,2,0,1,0,Not Received
7531,3,0,1,6,2,0,1,4,1,0,1,0,Not Received
7532,2,9,2,5,2,0,0,4,1,0,1,0,Not Received
7533,2,1,1,2,0,1,6,4,4,0,1,0,Received
7534,2,0,2,6,2,0,1,4,3,0,1,0,Received
7535,2,0,1,6,0,1,3,4,1,0,1,0,Not Received
7536,1,0,2,6,2,1,6,2,2,0,1,0,Not Received
7537,2,1,1,3,1,0,0,0,3,1,2,0,Received
7538,2,7,1,1,0,1,6,0,3,0,1,0,Received
7539,1,1,2,1,0,1,3,1,1,0,1,0,Not Received
7540,1,9,2,5,2,0,6,4,3,0,1,0,Received
7541,2,4,2,6,1,1,6,2,2,0,1,0,Not Received
7542,2,4,1,6,2,0,1,2,1,0,1,0,Not Received
7543,1,7,2,3,2,0,6,1,3,0,1,0,Received
7544,2,9,0,3,0,0,3,2,3,0,1,0,Received
7545,2,0,2,6,2,0,3,2,5,0,1,0,Received
7546,3,0,0,6,2,1,6,4,1,0,1,0,Not Received
7547,2,0,3,6,2,0,6,1,1,1,2,0,Not Received
7548,2,0,1,6,2,1,6,2,5,0,1,0,Received
7549,1,9,2,6,2,0,3,2,1,0,1,0,Not Received
7550,1,2,1,0,0,0,3,3,2,0,1,0,Not Received
7551,1,6,1,6,2,0,8,2,5,0,1,0,Received
7552,2,0,2,3,2,0,0,2,5,1,3,1,Received
7553,3,9,1,5,2,1,3,1,1,0,1,0,Not Received
7554,2,0,1,1,1,0,3,3,3,0,1,0,Received
7555,2,10,2,2,2,1,4,1,2,0,1,0,Not Received
7556,1,1,2,2,2,1,6,0,4,0,1,0,Received
7557,2,4,1,6,0,1,3,0,4,0,1,0,Received
7558,1,0,2,2,0,1,6,4,1,1,2,0,Not Received
